	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SLC38A8	2.77781069543365	-0.118146204416063	0.165531018448665	-0.742305585887622	0.457902208210284	NA
RNA5SP432	0	NA	NA	NA	NA	NA
ADAD2	4.35215611039624	-0.242303754115278	0.193285907741626	-1.35033891591425	0.176907294819123	NA
RP11-486L19.2	0.533546704441362	-0.000253278571417749	0.0734476312693627	-0.00587065460518646	0.995315922234531	NA
RNA5SP433	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
RP11-558A11.3	0	NA	NA	NA	NA	NA
ATP2C2	2.70403380419918	-0.13977646675932	0.156397122338564	-0.971384365605759	0.331356911067478	NA
RP11-517C16.2	1.76951715814895	-0.0748258002613843	0.139007271550271	-0.558966836541083	0.576184353568391	NA
RP11-517C16.4	1.52541806349213	0.0515763142020814	0.129849519072738	0.407508456765524	0.683634584239409	NA
RP11-61F12.1	1.03507333940705	0.0467581440163985	0.105448161077207	0.478491602033523	0.632300350091898	NA
RP11-254F19.2	0	NA	NA	NA	NA	NA
AC025280.1	0	NA	NA	NA	NA	NA
RP11-254F19.3	0	NA	NA	NA	NA	NA
FAM92B	7.27215741012725	0.262499291636965	0.232832103589892	1.15665607057192	0.247412904204329	NA
MIR5093	1.67193128655577	-0.102323612613335	0.128366334612448	-0.89697611452092	0.369731662617882	NA
AC092377.1	5.16693933550517	-0.0769567395850538	0.19818254861953	-0.391080036450339	0.695738076507557	NA
RP11-118F19.1	2.38946782330288	-0.0648111079934579	0.142423064835986	-0.470178630705368	0.638227400099378	NA
CTD-2542L18.1	1.44722519189653	0.00584706060535125	0.12013197856568	0.0484446921724426	0.961361841893102	NA
RN7SL381P	7.2468227666024	0.104522810650806	0.232658938036981	0.451067928277622	0.651940591843116	NA
MIR1910	0.716576481910471	0.0518402980062452	0.0773649861022316	0.682829414341506	0.494714640630192	NA
RP11-568J23.4	2.56131568989138	-0.0506163649975042	0.156349734716035	-0.327533517220042	0.743264396619865	NA
RNU1-103P	1.2709613449469	-0.026682972448154	0.121097072332466	-0.222817293106184	0.823677708379219	NA
RP11-568J23.5	8.01756686733666	-0.114472064148671	0.236720677593429	-0.48462890895042	0.627939603257033	NA
RP11-568J23.6	1.30298141442258	-0.0707722580961331	0.115894003338229	-0.670988911117803	0.502227593691407	NA
IRF8	0	NA	NA	NA	NA	NA
RP11-542M13.3	0	NA	NA	NA	NA	NA
RP11-542M13.2	0	NA	NA	NA	NA	NA
RP11-805I24.1	0	NA	NA	NA	NA	NA
RP11-805I24.4	0	NA	NA	NA	NA	NA
RP11-805I24.3	0	NA	NA	NA	NA	NA
LINC01082	0	NA	NA	NA	NA	NA
RP11-514D23.3	0.227676916422881	-0.0194585113765098	0.0679897283197963	-0.279418486614848	0.779923685573712	NA
LINC01081	1.03507333940705	0.0467581440163985	0.105448161077207	0.478491602033523	0.632300350091898	NA
RP11-514D23.1	0	NA	NA	NA	NA	NA
LINC00917	0	NA	NA	NA	NA	NA
RP11-158I3.3	0	NA	NA	NA	NA	NA
FENDRR	1.23073018635426	0.0724426446963811	0.114607355969115	0.674950125111126	0.499707452708004	NA
RP11-463O9.9	3.92309697591198	-0.0659522779571333	0.180116048413549	-0.371183438291798	0.710500907735728	NA
RP11-463O9.5	0	NA	NA	NA	NA	NA
FOXC2	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
FOXL1	0	NA	NA	NA	NA	NA
RP11-463O9.6	0	NA	NA	NA	NA	NA
RP11-58A18.1	0	NA	NA	NA	NA	NA
CTD-2015G9.1	0	NA	NA	NA	NA	NA
CTD-2015G9.2	0	NA	NA	NA	NA	NA
RP11-134D3.1	0	NA	NA	NA	NA	NA
RP11-134D3.2	0	NA	NA	NA	NA	NA
RP11-899L11.1	0	NA	NA	NA	NA	NA
RP11-899L11.3	0	NA	NA	NA	NA	NA
RP11-178L8.5	1.68608401920002	0.0266294742758462	0.128803219413356	0.206722214173882	0.836226807713481	NA
RP11-178L8.4	0	NA	NA	NA	NA	NA
RP11-178L8.8	0	NA	NA	NA	NA	NA
RP11-178L8.9	0.533546704441362	-0.000253278571417749	0.0734476312693627	-0.00587065460518646	0.995315922234531	NA
RP11-178L8.3	0	NA	NA	NA	NA	NA
RP11-278A23.2	0.501526634965687	0.0426381296157924	0.0719097351920466	0.531517127347164	0.595060475814641	NA
RP4-536B24.4	4.17506797645441	-0.112339191291552	0.177734076139277	-0.650761228570289	0.515200631713046	NA
RP4-536B24.3	0.466535743726371	0.000554280315874396	0.0698566959974875	0.00578702193169878	0.995382650319901	NA
RP4-536B24.2	1.56862004384841	0.0424837990427497	0.123725713938711	0.354007614324005	0.723333176880538	NA
CA5A	3.05607639433758	-0.0419389848868632	0.169907214656839	-0.24882570617171	0.803495605705303	NA
GS1-21A4.1	2.46670064006184	0.00155006649152064	0.159849939609995	0.00968544692931549	0.992272252251421	NA
RP11-863P13.5	0.466535743726371	0.000554280315874396	0.0698566959974875	0.00578702193169878	0.995382650319901	NA
RP11-863P13.6	0.525335615324393	0.0391272170147237	0.0682889910222184	0.515057725393039	0.606512682629761	NA
RP11-863P13.4	0.726232729624928	-0.0628949604992038	0.0849935032425009	-0.754387813835812	0.450616386793053	NA
RP11-863P13.1	0	NA	NA	NA	NA	NA
RP11-863P13.3	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
RP11-863P13.2	0.769434709981213	-0.0660774126274947	0.0870319670649609	-0.790398342671921	0.429295169802146	NA
LA16c-444G7.2	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
LA16c-444G7.1	0	NA	NA	NA	NA	NA
ZNF469	0.477717654606981	0.0378446113851408	0.0681362212106676	0.488644386967491	0.625093482528583	NA
MIR5189	0	NA	NA	NA	NA	NA
RP11-21B21.4	0.769434709981213	-0.0660774126274947	0.0870319670649609	-0.790398342671921	0.429295169802146	NA
IL17C	0.533546704441362	-0.000253278571417749	0.0734476312693627	-0.00587065460518646	0.995315922234531	NA
RP5-1142A6.5	0	NA	NA	NA	NA	NA
MIR4722	0.262667807662197	0.0197953765710542	0.0679897283197963	0.3015294507326	0.763010795933269	NA
RP5-1142A6.2	7.69623495592088	-0.085862566170893	0.236154944372205	-0.364549952850696	0.715447379179617	NA
RP5-1142A6.7	0	NA	NA	NA	NA	NA
RP5-1142A6.8	1.46661819189411	0.00128332487125981	0.128856883681112	0.00993202059535225	0.992075524394633	NA
AC092384.1	0	NA	NA	NA	NA	NA
RP11-830F9.5	5.26761893968024	-0.400558600137689	0.203176019853367	-2.21432272126083	0.0268065867007667	NA
CTD-2555A7.1	0	NA	NA	NA	NA	NA
CTD-2555A7.2	2.36469878810753	-0.0357061178326208	0.14389884391709	-0.24834313561273	0.803868926719508	NA
CTD-2555A7.3	1.1927684733513	-0.0665701892204927	0.112409022826905	-0.632697326723887	0.52693131592724	NA
LINC00304	5.54955683652177	0.0453574179896426	0.212988740072778	0.213608077943342	0.83085269950416	NA
RP11-46C24.3	0.262667807662197	0.0197953765710542	0.0679897283197963	0.3015294507326	0.763010795933269	NA
RP11-46C24.6	0	NA	NA	NA	NA	NA
RP11-46C24.5	1.23894127547122	0.0250080618547777	0.120148292277628	0.209660098174771	0.833932970351207	NA
AC137932.5	2.46814579865933	-0.0736926082896547	0.148727695863736	-0.510697161564084	0.609563128585839	NA
AC137932.6	0.498555813202047	-0.0424356858058957	0.0716861136316188	-0.525534558026096	0.599211636247304	NA
RP1-168P16.2	1.50602506349455	0.0434986943284676	0.113431196252842	0.395092936160488	0.69277430182376	NA
RP1-168P16.1	1.50684935048675	-0.0943444502482714	0.124656621886107	-0.832247975330168	0.4052689892548	NA
RNU6-430P	0	NA	NA	NA	NA	NA
RP11-104N10.1	3.52999894018872	0.0494118334057165	0.17569702558077	0.282829027609431	0.77730790161461	NA
RNU7-117P	0	NA	NA	NA	NA	NA
SNORD68	0	NA	NA	NA	NA	NA
CPNE7	2.71079973471866	-0.10459161945737	0.156090995116197	-0.697255948776012	0.485642630773348	NA
DPEP1	0.991871359050765	0.0501842922298923	0.103870387037626	0.499614251098921	0.617346721266785	NA
VPS9D1-AS1	5.73341090098308	-0.0248370918452475	0.214072698439567	-0.116071226005997	0.907596092968639	NA
RP11-566K11.7	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
RP11-566K11.4	0.726232729624928	-0.0628949604992038	0.0849935032425009	-0.754387813835812	0.450616386793053	NA
RP11-566K11.5	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
C16orf3	2.32163257559569	0.0699505395266663	0.151101368048822	0.475574251866734	0.63437772263315	NA
PRDM7	0.78800342298659	0.0563668198236785	0.0805572355937118	0.738981073657141	0.459918490034578	NA
TUBB8P7	0.988900537287124	-0.0444655171601038	0.103787078483563	-0.455710943032825	0.648597851841102	NA
FAM157C	1.96814482685979	0.0496719815008517	0.145569283967651	0.344658504650358	0.730351117201085	NA
RP11-356C4.3	0	NA	NA	NA	NA	NA
RP11-356C4.5	0	NA	NA	NA	NA	NA
RNU6-355P	0	NA	NA	NA	NA	NA
AC137934.1	3.52855378159124	0.137732326728699	0.182291181136936	0.780916443093865	0.434851640375265	NA
AC108004.5	0	NA	NA	NA	NA	NA
AC108004.2	6.69256081438422	-0.20680602050488	0.219311043802239	-0.9646947924699	0.334697704330155	NA
RP11-1260E13.1	0.812636690337498	-0.0578382950886514	0.081604752188737	-0.754586127851601	0.450497349710244	NA
RP11-1260E13.4	1.36606149853729	-0.0939972933850883	0.102844818209289	-1.15343086709751	0.248733578090057	NA
RP11-1260E13.2	0	NA	NA	NA	NA	NA
RP11-1260E13.3	0.988900537287124	-0.0444655171601038	0.103787078483563	-0.455710943032825	0.648597851841102	NA
AC108004.3	0.477717654606981	0.0378446113851408	0.0681362212106676	0.488644386967491	0.625093482528583	NA
RP5-1029F21.3	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
RP5-1029F21.4	0.509737724082656	-0.0011891907519596	0.0721768151348532	-0.0201091898496747	0.983956269188662	NA
RP5-1029F21.2	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
RP11-676J12.4	2.20403283239964	-0.022857967665849	0.151607993800039	-0.150719392085179	0.880197075313457	NA
RP11-676J12.8	3.6803072720082	-0.15056871808851	0.185372958822152	-0.840388658396364	0.400690506142453	NA
RP11-676J12.6	0.477717654606981	0.0378446113851408	0.0681362212106676	0.488644386967491	0.625093482528583	NA
RP11-676J12.7	2.57097193760583	-0.178368601459992	0.154381160290149	-1.33619149269478	0.181486691010952	NA
AC015884.1	0.227676916422881	-0.0194585113765098	0.0679897283197963	-0.279418486614848	0.779923685573712	NA
MIR3183	0.227676916422881	-0.0194585113765098	0.0679897283197963	-0.279418486614848	0.779923685573712	NA
AC016292.1	0.509737724082656	-0.0011891907519596	0.0721768151348532	-0.0201091898496747	0.983956269188662	NA
AC144836.1	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
BHLHA9	0.262667807662197	0.0197953765710542	0.0679897283197963	0.3015294507326	0.763010795933269	NA
TUSC5	3.27851304340714	0.0717631851022709	0.175467905058099	0.413601910294709	0.679165673999792	NA
RP11-818O24.3	2.4376513923498	0.130959417580622	0.151134964853392	0.931486325986619	0.351602054636653	NA
RN7SL105P	0.737414640505537	-0.0249506097281256	0.0913812473379392	-0.271874050308134	0.785718864787366	NA
RP11-961A15.1	0	NA	NA	NA	NA	NA
AC130689.1	0	NA	NA	NA	NA	NA
CTD-2545H1.2	6.10153648612407	0.068505112192021	0.216504518543888	0.316243276990652	0.751817861691202	NA
AC099684.1	5.19454342461972	-0.13318772195748	0.206945383524674	-0.653576214816978	0.51338487225807	NA
CTD-2545H1.1	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
OVCA2	0	NA	NA	NA	NA	NA
RP11-667K14.4	0	NA	NA	NA	NA	NA
MIR132	0	NA	NA	NA	NA	NA
MIR212	0	NA	NA	NA	NA	NA
RP11-667K14.5	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
RN7SL624P	0.262667807662197	0.0197953765710542	0.0679897283197963	0.3015294507326	0.763010795933269	NA
AC090617.1	0	NA	NA	NA	NA	NA
AC130689.5	0	NA	NA	NA	NA	NA
AL450226.2	0	NA	NA	NA	NA	NA
SNORD91B	0.477717654606981	0.0378446113851408	0.0681362212106676	0.488644386967491	0.625093482528583	NA
SNORD91A	0	NA	NA	NA	NA	NA
RP1-59D14.5	6.76992939898762	-0.0592745587157985	0.22864812537481	-0.25986529577069	0.794967681777757	NA
RP1-59D14.1	0	NA	NA	NA	NA	NA
AC006435.1	0	NA	NA	NA	NA	NA
RN7SL33P	0	NA	NA	NA	NA	NA
RN7SL608P	2.72115735860707	0.0734350615464094	0.164506352447375	0.451999552534663	0.651269304796416	NA
RP11-74E22.5	0	NA	NA	NA	NA	NA
RP11-74E22.6	1.01568033940947	0.04435076975971	0.0969600690204963	0.47718347787878	0.63323147523118	NA
MIR1253	0	NA	NA	NA	NA	NA
hsa-mir-1253	0	NA	NA	NA	NA	NA
RN7SL605P	0	NA	NA	NA	NA	NA
CTD-3060P21.1	3.94166568891735	0.0484086897843119	0.170442923682477	0.287956234911225	0.773380239804459	NA
OR1D5	0	NA	NA	NA	NA	NA
OR1D2	0	NA	NA	NA	NA	NA
OR1G1	0	NA	NA	NA	NA	NA
CTD-2309O5.3	0	NA	NA	NA	NA	NA
OR1A2	0	NA	NA	NA	NA	NA
OR1A1	0	NA	NA	NA	NA	NA
OR3A2	0	NA	NA	NA	NA	NA
RP11-64J4.2	0	NA	NA	NA	NA	NA
OR3A1	0	NA	NA	NA	NA	NA
OR1E1	0	NA	NA	NA	NA	NA
OR3A3	0	NA	NA	NA	NA	NA
OR1E2	0	NA	NA	NA	NA	NA
SPATA22	0	NA	NA	NA	NA	NA
ASPA	0	NA	NA	NA	NA	NA
TRPV3	0.262667807662197	0.0197953765710542	0.0679897283197963	0.3015294507326	0.763010795933269	NA
TRPV1	2.7502066063191	-0.0639546295001168	0.164678943821142	-0.393669600660117	0.693824987887371	NA
RP11-235E17.3	0.683030749268643	-0.0496069136047792	0.0757708784095102	-0.652427682479346	0.514125311086256	NA
RP11-235E17.4	2.26807297135099	-0.120473528580338	0.153409510619345	-0.83444369761199	0.40403100185719	NA
RP11-235E17.6	3.98176107966556	-0.130317076932162	0.187945634628462	-0.709388354015999	0.478083512782074	NA
P2RX5	3.72421062853844	0.158900703881199	0.184738687130996	0.892120564550538	0.372328313415071	NA
CTD-3195I5.3	2.71521571507979	-0.110418192140343	0.164497979946214	-0.695944791613783	0.486463404881148	NA
CTD-3195I5.4	1.51803126136736	-0.0480971412204031	0.122651351064739	-0.402646993239573	0.687207933671298	NA
RP11-459C13.1	0	NA	NA	NA	NA	NA
RNA5SP434	0	NA	NA	NA	NA	NA
RP11-810M2.2	0	NA	NA	NA	NA	NA
RN7SL774P	0	NA	NA	NA	NA	NA
RP13-580F15.2	3.69590516324994	-0.0957190230375099	0.181521289714521	-0.536438205517064	0.591655732681496	NA
AC118754.4	5.84354333748569	-0.225549710585065	0.201789650414001	-1.18568614117041	0.235746269579963	NA
GGT6	6.90307177014962	0.194187487755662	0.227977642145494	0.864717841563275	0.387193674407982	NA
RP11-141J13.3	6.47883321521867	0.0883048282176771	0.219322440364792	0.404001930540124	0.686211299540886	NA
RP11-141J13.5	0	NA	NA	NA	NA	NA
RNU6-955P	0	NA	NA	NA	NA	NA
ALOX15	2.73910520000716	0.13635608628026	0.155148258089913	0.959502003091965	0.337305911052151	NA
AC091153.4	0.525335615324393	0.0391272170147237	0.0682889910222184	0.515057725393039	0.606512682629761	NA
RP11-314A20.2	8.63454671072695	-0.199424156350141	0.244705678014378	-0.822505048202305	0.410789514741158	NA
RP11-314A20.5	1.68463886060253	0.108697465514568	0.12875409951533	0.939764889177165	0.347338172357621	NA
ZMYND15	1.54481106348971	0.0417099373795227	0.124258347069792	0.345160960836287	0.729973366022876	NA
TM4SF5	0	NA	NA	NA	NA	NA
RP11-81A22.5	2.77554124984396	0.114826539290247	0.16587892211955	0.720469625129029	0.471235895072832	NA
RN7SL171P	0	NA	NA	NA	NA	NA
RN7SL784P	0	NA	NA	NA	NA	NA
RP5-1050D4.3	0	NA	NA	NA	NA	NA
RP5-1050D4.2	0	NA	NA	NA	NA	NA
AC109333.10	1.03507333940705	0.0467581440163985	0.105448161077207	0.478491602033523	0.632300350091898	NA
SLC52A1	0.968062378692059	0.0484368450994283	0.102975523754763	0.484017590833553	0.628373385040015	NA
RP11-46I8.3	0	NA	NA	NA	NA	NA
ZFP3	2.09919592652613	-0.041744216606318	0.137235765323618	-0.310345898869504	0.756297930730872	NA
AC012146.7	7.15744798412619	0.0310253418272946	0.229756294738692	0.134913400269996	0.892680344536393	NA
RP11-333E1.1	8.8687861422824	-0.0119872672476751	0.235409453382539	-0.0508744761836371	0.959425544219738	NA
SCIMP	3.27706788480965	0.157889657918991	0.17641264505593	0.94483301102833	0.344744135804667	NA
RP11-333E1.2	1.21954827547365	0.0269990798122841	0.112690374566759	0.24106171442253	0.809507285313363	NA
RP11-420A6.2	0	NA	NA	NA	NA	NA
CTC-524C5.5	0	NA	NA	NA	NA	NA
RNU7-31P	0	NA	NA	NA	NA	NA
RP11-960B9.2	0	NA	NA	NA	NA	NA
RNU6-1264P	0	NA	NA	NA	NA	NA
RNA5SP435	0	NA	NA	NA	NA	NA
CTC-281F24.1	2.89838126039333	0.0540974648232285	0.152493537860992	0.362665188969333	0.716855006924828	NA
MIR4520A	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
SLC13A5	0.501526634965687	0.0426381296157924	0.0719097351920466	0.531517127347164	0.595060475814641	NA
XAF1	0.525335615324393	0.0391272170147237	0.0682889910222184	0.515057725393039	0.606512682629761	NA
FBXO39	0	NA	NA	NA	NA	NA
TEKT1	0	NA	NA	NA	NA	NA
RP11-530N7.3	0	NA	NA	NA	NA	NA
RP11-589P10.7	0	NA	NA	NA	NA	NA
AC040977.1	0	NA	NA	NA	NA	NA
RNASEK-C17orf49	0	NA	NA	NA	NA	NA
C17orf49	3.20708610233102	0.0688376755166073	0.176544642920485	0.392943674262554	0.6943610833259	NA
MIR497HG	0.227676916422881	-0.0194585113765098	0.0679897283197963	-0.279418486614848	0.779923685573712	NA
BCL6B	2.66759775436237	-0.10134241560509	0.154959619468023	-0.679045156991323	0.497109250185854	NA
CLEC10A	0	NA	NA	NA	NA	NA
ASGR2	6.27731522931285	0.142644160734882	0.222993739146421	0.647040340609717	0.517605835267841	NA
MIR324	1.98456700509373	-0.0455883115144521	0.137178432291816	-0.336486821587881	0.736503787676126	NA
CTD-2545G14.7	0	NA	NA	NA	NA	NA
RP1-4G17.5	0	NA	NA	NA	NA	NA
CLDN7	1.77545880167623	0.112940344287261	0.13353710493033	0.96127528127189	0.336413773205894	NA
RP1-4G17.2	0.78800342298659	0.0563668198236785	0.0805572355937118	0.738981073657141	0.459918490034578	NA
RP11-542C16.2	0	NA	NA	NA	NA	NA
RP11-542C16.1	0	NA	NA	NA	NA	NA
TMEM95	0.262667807662197	0.0197953765710542	0.0679897283197963	0.3015294507326	0.763010795933269	NA
TMEM256-PLSCR3	3.53379404894456	0.000413642234947867	0.182936833432958	0.00226748610007484	0.998190809399239	NA
C17orf61-PLSCR3	0	NA	NA	NA	NA	NA
RP11-104H15.7	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
SPEM1	0.764194442627884	0.0658211362669766	0.0868170508967421	0.789786442294144	0.429652498162167	NA
C17orf74	1.74570817779024	-0.0687525683664019	0.131339647736013	-0.54424670178726	0.586271718258159	NA
RP11-104H15.9	0	NA	NA	NA	NA	NA
RP11-104H15.8	0	NA	NA	NA	NA	NA
RP11-104H15.10	0.227676916422881	-0.0194585113765098	0.0679897283197963	-0.279418486614848	0.779923685573712	NA
SLC35G6	2.0701466788141	0.0847227854381691	0.139658434280493	0.643305803629488	0.520025691196355	NA
TNFSF12	1.7292859995563	0.0268394121131904	0.138286181651684	0.194633655621386	0.845679753515464	NA
TNFSF12-TNFSF13	0	NA	NA	NA	NA	NA
SENP3-EIF4A1	2.19879256504631	0.111573760495405	0.145161739335855	0.817935058918462	0.413394270089136	NA
SNORD10	0	NA	NA	NA	NA	NA
CD68	0	NA	NA	NA	NA	NA
AC007421.1	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
DNAH2	1.56040895473144	0.0907302584440657	0.124383461387384	0.822203808078309	0.41096091181677	NA
RP11-1099M24.7	0	NA	NA	NA	NA	NA
ALOX15B	3.51440104894699	0.00507099208512066	0.181168501286151	0.0280282616617352	0.97763961045095	NA
RP11-599B13.3	0	NA	NA	NA	NA	NA
MIR4314	0	NA	NA	NA	NA	NA
ALOXE3	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
HES7	3.54712249459661	0.261943681617	0.174739643482549	1.73413105070247	0.0828948332570268	NA
RP11-599B13.6	0	NA	NA	NA	NA	NA
SNORD118	0	NA	NA	NA	NA	NA
RP11-599B13.7	0.533546704441362	-0.000253278571417749	0.0734476312693627	-0.00587065460518646	0.995315922234531	NA
MIR3676	0	NA	NA	NA	NA	NA
ARHGEF15	1.93459909421796	-0.0752617485059885	0.134570297896291	-0.587166240225426	0.55709206338581	NA
AC135178.7	0	NA	NA	NA	NA	NA
SNORA69	0.764194442627884	0.0658211362669766	0.0868170508967421	0.789786442294144	0.429652498162167	NA
RP11-849F2.4	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
ODF4	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
RNF222	0.956880467811449	0.00352726829911064	0.101696556979182	0.0344692854315982	0.972502934462264	NA
RNU7-43P	0	NA	NA	NA	NA	NA
RN7SL129P	0	NA	NA	NA	NA	NA
CCDC42	0	NA	NA	NA	NA	NA
SPDYE4	0	NA	NA	NA	NA	NA
MFSD6L	0.525335615324393	0.0391272170147237	0.0682889910222184	0.515057725393039	0.606512682629761	NA
PIK3R6	2.8856184230708	-0.000990646133551824	0.155784533834509	-0.00632915782889331	0.994950096400505	NA
CTB-41I6.1	0.769434709981213	-0.0660774126274947	0.0870319670649609	-0.790398342671921	0.429295169802146	NA
CTB-41I6.2	1.53065833084546	-0.0923238205067433	0.125268202371826	-0.821628761094325	0.411288215096555	NA
RP11-85B7.2	4.35237238280934	0.0978202683032461	0.191431326593241	0.52031835598073	0.602841704111662	NA
RP11-85B7.4	0	NA	NA	NA	NA	NA
AC087501.1	0.455353832845762	-0.0375420735581599	0.0680768865566703	-0.472757418009713	0.636386256989265	NA
RP11-565F19.4	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
RP11-565F19.3	0	NA	NA	NA	NA	NA
RP11-55L4.2	0.769434709981213	-0.0660774126274947	0.0870319670649609	-0.790398342671921	0.429295169802146	NA
RP11-55L4.1	0	NA	NA	NA	NA	NA
DHRS7C	0	NA	NA	NA	NA	NA
AC000003.1	0	NA	NA	NA	NA	NA
AC000003.2	0.262667807662197	0.0197953765710542	0.0679897283197963	0.3015294507326	0.763010795933269	NA
RP11-401O9.4	0	NA	NA	NA	NA	NA
MYH13	0	NA	NA	NA	NA	NA
RP11-401O9.3	0	NA	NA	NA	NA	NA
RP11-799N11.1	0	NA	NA	NA	NA	NA
CTC-297N7.11	0	NA	NA	NA	NA	NA
MYH8	0	NA	NA	NA	NA	NA
MYH4	0	NA	NA	NA	NA	NA
MYH1	0	NA	NA	NA	NA	NA
MYH2	0	NA	NA	NA	NA	NA
CTC-297N7.7	0	NA	NA	NA	NA	NA
CTC-297N7.1	0.812636690337498	-0.0578382950886514	0.081604752188737	-0.754586127851601	0.450497349710244	NA
CTC-297N7.10	0	NA	NA	NA	NA	NA
CTC-297N7.5	0	NA	NA	NA	NA	NA
CTC-297N7.9	0	NA	NA	NA	NA	NA
RP11-963H4.5	0	NA	NA	NA	NA	NA
LINC00675	0	NA	NA	NA	NA	NA
PIRT	0	NA	NA	NA	NA	NA
RP11-963H4.3	0	NA	NA	NA	NA	NA
RNU6-1065P	0	NA	NA	NA	NA	NA
AC005284.1	0	NA	NA	NA	NA	NA
RN7SL601P	0	NA	NA	NA	NA	NA
SHISA6	0	NA	NA	NA	NA	NA
AC005725.1	0	NA	NA	NA	NA	NA
RP11-680C21.1	0	NA	NA	NA	NA	NA
DNAH9	0	NA	NA	NA	NA	NA
AC005701.1	0	NA	NA	NA	NA	NA
RP11-628O18.1	0	NA	NA	NA	NA	NA
RP11-1096G20.5	0.748596551386147	0.0179130226787798	0.0852643249789705	0.219950221092518	0.825909923103206	NA
RNU11-2P	0	NA	NA	NA	NA	NA
MIR744	0	NA	NA	NA	NA	NA
RP11-471L13.2	0	NA	NA	NA	NA	NA
LINC00670	0	NA	NA	NA	NA	NA
MYOCD	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
AC005358.3	0	NA	NA	NA	NA	NA
AC005358.1	0	NA	NA	NA	NA	NA
RP11-1090M7.1	0	NA	NA	NA	NA	NA
MIR1269B	0	NA	NA	NA	NA	NA
RN7SL550P	0	NA	NA	NA	NA	NA
RP11-597M12.1	0	NA	NA	NA	NA	NA
RP11-488L1.1	0	NA	NA	NA	NA	NA
AC003664.1	0.227676916422881	-0.0194585113765098	0.0679897283197963	-0.279418486614848	0.779923685573712	NA
AC005375.1	0	NA	NA	NA	NA	NA
MIR548H3	0	NA	NA	NA	NA	NA
RP11-131K5.2	0	NA	NA	NA	NA	NA
AC005304.1	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
RP11-131K5.1	3.14304596337967	0.142604708525723	0.164763133638523	0.91407907262177	0.360675298040402	NA
AC005224.2	3.32171502376342	0.0683185926624697	0.175821347930778	0.393701669651285	0.6938013085219	NA
CDRT15	0.753012531747274	0.0241433765411126	0.0854433139302159	0.27798825723646	0.781021372992108	NA
RP11-214O1.1	0.466535743726371	0.000554280315874396	0.0698566959974875	0.00578702193169878	0.995382650319901	NA
RP11-214O1.3	3.02405632486191	0.00266589679696168	0.172037932087406	0.0155273617354258	0.987611455614169	NA
AC022816.2	1.00008244816773	0.00037514673104429	0.109955764543239	0.00341463558695911	0.997275520278851	NA
AC013248.2	0	NA	NA	NA	NA	NA
AC005863.1	0.227676916422881	-0.0194585113765098	0.0679897283197963	-0.279418486614848	0.779923685573712	NA
AC005863.2	0	NA	NA	NA	NA	NA
AC005772.2	0	NA	NA	NA	NA	NA
CDRT7	0	NA	NA	NA	NA	NA
CDRT8	0	NA	NA	NA	NA	NA
MIR4731	0	NA	NA	NA	NA	NA
RP11-849N15.1	0	NA	NA	NA	NA	NA
AC005703.3	0	NA	NA	NA	NA	NA
AC005703.2	0	NA	NA	NA	NA	NA
TEKT3	0.683030749268643	-0.0496069136047792	0.0757708784095102	-0.652427682479346	0.514125311086256	NA
RNU6-799P	0	NA	NA	NA	NA	NA
RP11-849N15.4	0.227676916422881	-0.0194585113765098	0.0679897283197963	-0.279418486614848	0.779923685573712	NA
RN7SL792P	0	NA	NA	NA	NA	NA
CDRT4	0.525335615324393	0.0391272170147237	0.0682889910222184	0.515057725393039	0.606512682629761	NA
